date,sku_id,category,price,promotion,holiday,demand,day_of_week,month,quarter,day_of_year,week_of_year,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30
2025-03-18,SKU_11,Electronics,98.72,0,0,78,1,3,1,77,12,89.0,103.0,63.0,110.0,95.71428571428571,91.73333333333333
2025-03-19,SKU_11,Electronics,26.74,0,0,99,2,3,1,78,12,78.0,82.0,80.0,95.0,92.14285714285714,90.66666666666667
2025-03-20,SKU_11,Electronics,87.82,0,0,72,3,3,1,79,12,99.0,81.0,84.0,98.0,94.57142857142857,90.8
2025-03-21,SKU_11,Electronics,47.88,0,0,88,4,3,1,80,12,72.0,85.0,78.0,102.0,93.28571428571429,89.93333333333334
2025-03-22,SKU_11,Electronics,53.54,0,0,104,5,3,1,81,12,88.0,134.0,99.0,103.0,93.71428571428571,89.46666666666667
2025-03-23,SKU_11,Electronics,39.65,0,0,106,6,3,1,82,12,104.0,96.0,108.0,84.0,89.42857142857143,89.5
2025-03-24,SKU_11,Electronics,96.59,0,0,70,0,3,1,83,13,106.0,89.0,83.0,103.0,90.85714285714286,90.23333333333333
2025-03-25,SKU_11,Electronics,47.73,0,0,84,1,3,1,84,13,70.0,78.0,103.0,91.0,88.14285714285714,89.13333333333334
2025-03-26,SKU_11,Electronics,90.5,1,0,115,2,3,1,85,13,84.0,99.0,82.0,81.0,89.0,88.9
2025-03-27,SKU_11,Electronics,72.62,0,0,85,3,3,1,86,13,115.0,72.0,81.0,79.0,91.28571428571429,90.03333333333333
2025-03-28,SKU_11,Electronics,42.33,0,0,102,4,3,1,87,13,85.0,88.0,85.0,95.0,93.14285714285714,90.23333333333333
2025-03-29,SKU_11,Electronics,47.27,0,0,97,5,3,1,88,13,102.0,104.0,134.0,86.0,95.14285714285714,90.46666666666667
2025-03-30,SKU_11,Electronics,44.88,0,0,96,6,3,1,89,13,97.0,106.0,96.0,91.0,94.14285714285714,90.83333333333333
2025-03-31,SKU_11,Electronics,93.49,0,0,80,0,3,1,90,14,96.0,70.0,89.0,80.0,92.71428571428571,91.0
2025-04-01,SKU_11,Electronics,91.17,0,0,85,1,4,2,91,14,80.0,84.0,78.0,110.0,94.14285714285714,91.0
2025-04-02,SKU_11,Electronics,12.3,0,0,95,2,4,2,92,14,85.0,115.0,99.0,79.0,94.28571428571429,90.16666666666667
2025-04-03,SKU_11,Electronics,49.79,0,0,87,3,4,2,93,14,95.0,85.0,72.0,63.0,91.42857142857143,90.7
2025-04-04,SKU_11,Electronics,33.03,0,0,101,4,4,2,94,14,87.0,102.0,88.0,80.0,91.71428571428571,91.5
2025-04-05,SKU_11,Electronics,63.92,0,0,86,5,4,2,95,14,101.0,97.0,104.0,84.0,91.57142857142857,92.2
2025-04-06,SKU_11,Electronics,43.38,0,0,101,6,4,2,96,14,86.0,96.0,106.0,78.0,90.0,92.26666666666667
2025-04-07,SKU_11,Electronics,30.97,1,0,125,0,4,2,97,15,101.0,80.0,70.0,99.0,90.71428571428571,93.03333333333333
2025-04-08,SKU_11,Electronics,99.39,0,0,81,1,4,2,98,15,125.0,85.0,84.0,108.0,97.14285714285714,93.9
2025-04-09,SKU_11,Electronics,71.42,0,0,91,2,4,2,99,15,81.0,95.0,115.0,83.0,96.57142857142857,93.0
2025-04-10,SKU_11,Electronics,13.19,0,0,91,3,4,2,100,15,91.0,87.0,85.0,103.0,96.0,93.26666666666667
2025-04-11,SKU_11,Electronics,90.68,0,0,81,4,4,2,101,15,91.0,101.0,102.0,82.0,96.57142857142857,92.86666666666666
2025-04-12,SKU_11,Electronics,26.05,0,0,106,5,4,2,102,15,81.0,86.0,97.0,81.0,93.71428571428571,92.83333333333333
2025-04-13,SKU_11,Electronics,48.05,0,0,105,6,4,2,103,15,106.0,101.0,96.0,85.0,96.57142857142857,93.66666666666667
2025-04-14,SKU_11,Electronics,60.67,0,0,90,0,4,2,104,16,105.0,125.0,80.0,134.0,97.14285714285714,94.33333333333333
2025-04-15,SKU_11,Electronics,80.76,0,0,82,1,4,2,105,16,90.0,81.0,85.0,96.0,92.14285714285714,92.86666666666666
2025-04-16,SKU_11,Electronics,38.67,0,0,89,2,4,2,106,16,82.0,91.0,95.0,89.0,92.28571428571429,92.4
2025-04-17,SKU_11,Electronics,82.39,0,0,80,3,4,2,107,16,89.0,91.0,87.0,78.0,92.0,92.4
2025-04-18,SKU_11,Electronics,72.36,0,0,84,4,4,2,108,16,80.0,81.0,101.0,99.0,90.42857142857143,92.46666666666667
2025-04-19,SKU_11,Electronics,94.13,0,0,73,5,4,2,109,16,84.0,106.0,86.0,72.0,90.85714285714286,91.96666666666667
2025-04-20,SKU_11,Electronics,72.33,0,0,100,6,4,2,110,16,73.0,105.0,101.0,88.0,86.14285714285714,92.0
2025-04-21,SKU_11,Electronics,21.57,0,0,99,0,4,2,111,17,100.0,90.0,125.0,104.0,85.42857142857143,92.4
2025-04-22,SKU_11,Electronics,57.64,0,0,94,1,4,2,112,17,99.0,82.0,81.0,106.0,86.71428571428571,92.23333333333333
2025-04-23,SKU_11,Electronics,34.8,0,0,99,2,4,2,113,17,94.0,89.0,91.0,70.0,88.42857142857143,91.83333333333333
2025-04-24,SKU_11,Electronics,47.87,0,0,97,3,4,2,114,17,99.0,80.0,91.0,84.0,89.85714285714286,92.8
2025-04-25,SKU_11,Electronics,34.68,1,0,112,4,4,2,115,17,97.0,84.0,81.0,115.0,92.28571428571429,93.23333333333333
2025-04-26,SKU_11,Electronics,14.3,0,0,116,5,4,2,116,17,112.0,73.0,106.0,85.0,96.28571428571429,93.13333333333334
2025-04-27,SKU_11,Electronics,82.98,0,0,82,6,4,2,117,17,116.0,100.0,105.0,102.0,102.42857142857143,94.16666666666667
2025-04-28,SKU_11,Electronics,73.17,0,0,80,0,4,2,118,18,82.0,99.0,90.0,97.0,99.85714285714286,93.5
2025-04-29,SKU_11,Electronics,26.69,0,0,99,1,4,2,119,18,80.0,94.0,82.0,96.0,97.14285714285714,92.93333333333334
2025-04-30,SKU_11,Electronics,82.13,0,0,84,2,4,2,120,18,99.0,99.0,89.0,80.0,97.85714285714286,93.03333333333333
2025-05-01,SKU_11,Electronics,31.75,0,0,95,3,5,2,121,18,84.0,97.0,80.0,85.0,95.71428571428571,93.16666666666667
2025-05-02,SKU_11,Electronics,15.53,0,0,95,4,5,2,122,18,95.0,112.0,84.0,95.0,95.42857142857143,93.5
2025-05-03,SKU_11,Electronics,90.38,0,0,91,5,5,2,123,18,95.0,116.0,73.0,87.0,93.0,93.5
2025-05-04,SKU_11,Electronics,64.53,0,0,93,6,5,2,124,18,91.0,82.0,100.0,101.0,89.42857142857143,93.63333333333334
2025-05-05,SKU_11,Electronics,19.15,0,0,109,0,5,2,125,19,93.0,80.0,99.0,86.0,91.0,93.36666666666666
2025-05-06,SKU_11,Electronics,67.33,0,0,90,1,5,2,126,19,109.0,99.0,94.0,101.0,95.14285714285714,94.13333333333334
2025-05-07,SKU_11,Electronics,56.75,0,0,96,2,5,2,127,19,90.0,84.0,99.0,125.0,93.85714285714286,93.76666666666667
2025-05-08,SKU_11,Electronics,62.83,0,0,93,3,5,2,128,19,96.0,95.0,97.0,81.0,95.57142857142857,92.8
2025-05-09,SKU_11,Electronics,28.96,0,0,99,4,5,2,129,19,93.0,95.0,112.0,91.0,95.28571428571429,93.2
2025-05-10,SKU_11,Electronics,59.76,0,0,98,5,5,2,130,19,99.0,91.0,116.0,91.0,95.85714285714286,93.46666666666667
2025-05-11,SKU_11,Electronics,19.98,0,0,111,6,5,2,131,19,98.0,93.0,82.0,81.0,96.85714285714286,93.7
2025-05-12,SKU_11,Electronics,39.16,0,0,94,0,5,2,132,20,111.0,109.0,80.0,106.0,99.42857142857143,94.7
2025-05-13,SKU_11,Electronics,65.29,0,0,81,1,5,2,133,20,94.0,90.0,99.0,105.0,97.28571428571429,94.3
2025-05-14,SKU_11,Electronics,55.22,0,0,84,2,5,2,134,20,81.0,96.0,84.0,90.0,96.0,93.5
2025-05-15,SKU_11,Electronics,49.99,0,0,98,3,5,2,135,20,84.0,93.0,95.0,82.0,94.28571428571429,93.3
2025-05-16,SKU_11,Electronics,68.83,0,0,82,4,5,2,136,20,98.0,99.0,95.0,89.0,95.0,93.83333333333333
2025-05-17,SKU_11,Electronics,39.3,0,0,104,5,5,2,137,20,82.0,98.0,91.0,80.0,92.57142857142857,93.6
2025-05-18,SKU_11,Electronics,99.83,0,0,86,6,5,2,138,20,104.0,111.0,93.0,84.0,93.42857142857143,94.4
2025-05-19,SKU_11,Electronics,83.91,0,0,83,0,5,2,139,21,86.0,94.0,109.0,73.0,89.85714285714286,94.46666666666667
2025-05-20,SKU_11,Electronics,91.24,0,0,75,1,5,2,140,21,83.0,81.0,90.0,100.0,88.28571428571429,94.8
2025-05-21,SKU_11,Electronics,38.39,0,0,94,2,5,2,141,21,75.0,84.0,96.0,99.0,87.42857142857143,93.96666666666667
2025-05-22,SKU_11,Electronics,80.34,1,0,103,3,5,2,142,21,94.0,98.0,93.0,94.0,88.85714285714286,93.8
2025-05-23,SKU_11,Electronics,57.97,0,0,89,4,5,2,143,21,103.0,82.0,99.0,99.0,89.57142857142857,94.1
2025-05-24,SKU_11,Electronics,85.38,0,0,96,5,5,2,144,21,89.0,104.0,98.0,97.0,90.57142857142857,93.76666666666667
2025-05-25,SKU_11,Electronics,14.83,0,0,114,6,5,2,145,21,96.0,86.0,111.0,112.0,89.42857142857143,93.73333333333333
2025-05-26,SKU_11,Electronics,33.42,0,0,92,0,5,2,146,22,114.0,83.0,94.0,116.0,93.42857142857143,93.8
2025-05-27,SKU_11,Electronics,79.63,0,0,84,1,5,2,147,22,92.0,75.0,81.0,82.0,94.71428571428571,93.0
2025-05-28,SKU_11,Electronics,77.78,0,0,87,2,5,2,148,22,84.0,94.0,84.0,80.0,96.0,93.06666666666666
2025-05-29,SKU_11,Electronics,37.92,0,0,93,3,5,2,149,22,87.0,103.0,98.0,99.0,95.0,93.3
2025-05-30,SKU_11,Electronics,52.65,0,0,91,4,5,2,150,22,93.0,89.0,82.0,84.0,93.57142857142857,93.1
2025-05-31,SKU_11,Electronics,21.36,0,0,119,5,5,2,151,22,91.0,96.0,104.0,95.0,93.85714285714286,93.33333333333333
2025-06-01,SKU_11,Electronics,59.17,0,0,98,6,6,2,152,22,119.0,114.0,86.0,95.0,97.14285714285714,94.13333333333334
2025-06-02,SKU_11,Electronics,44.59,0,0,91,0,6,2,153,23,98.0,92.0,83.0,91.0,94.85714285714286,94.23333333333333
2025-06-03,SKU_11,Electronics,51.85,0,0,90,1,6,2,154,23,91.0,84.0,75.0,93.0,94.71428571428571,94.23333333333333
2025-06-04,SKU_11,Electronics,73.37,0,0,85,2,6,2,155,23,90.0,87.0,94.0,109.0,95.57142857142857,94.13333333333334
2025-06-05,SKU_11,Electronics,48.15,0,0,85,3,6,2,156,23,85.0,93.0,103.0,90.0,95.28571428571429,93.33333333333333
2025-06-06,SKU_11,Electronics,98.39,0,0,76,4,6,2,157,23,85.0,91.0,89.0,96.0,94.14285714285714,93.16666666666667
2025-06-07,SKU_11,Electronics,67.78,0,0,95,5,6,2,158,23,76.0,119.0,96.0,93.0,92.0,92.5
2025-06-08,SKU_11,Electronics,91.29,0,0,89,6,6,2,159,23,95.0,98.0,114.0,99.0,88.57142857142857,92.56666666666666
2025-06-09,SKU_11,Electronics,80.64,0,0,89,0,6,2,160,24,89.0,91.0,92.0,98.0,87.28571428571429,92.23333333333333
2025-06-10,SKU_11,Electronics,89.42,0,0,84,1,6,2,161,24,89.0,90.0,84.0,111.0,87.0,91.93333333333334
2025-06-11,SKU_11,Electronics,56.62,1,0,117,2,6,2,162,24,84.0,85.0,87.0,94.0,86.14285714285714,91.03333333333333
2025-06-12,SKU_11,Electronics,24.99,0,0,96,3,6,2,163,24,117.0,85.0,93.0,81.0,90.71428571428571,91.8
2025-06-13,SKU_11,Electronics,36.72,0,0,94,4,6,2,164,24,96.0,76.0,91.0,84.0,92.28571428571429,92.3
2025-06-14,SKU_11,Electronics,73.23,1,0,120,5,6,2,165,24,94.0,95.0,119.0,98.0,94.85714285714286,92.63333333333334
2025-06-15,SKU_11,Electronics,54.33,0,0,94,6,6,2,166,24,120.0,89.0,98.0,82.0,98.42857142857143,93.36666666666666
2025-06-16,SKU_11,Electronics,12.81,0,0,102,0,6,2,167,25,94.0,89.0,91.0,104.0,99.14285714285714,93.76666666666667
2025-06-17,SKU_11,Electronics,83.38,0,0,92,1,6,2,168,25,102.0,84.0,90.0,86.0,101.0,93.7
2025-06-18,SKU_11,Electronics,14.36,0,0,95,2,6,2,169,25,92.0,117.0,85.0,83.0,102.14285714285714,93.9
2025-06-19,SKU_11,Electronics,35.87,0,0,94,3,6,2,170,25,95.0,96.0,85.0,75.0,99.0,94.3
2025-06-20,SKU_11,Electronics,48.15,0,0,86,4,6,2,171,25,94.0,94.0,76.0,94.0,98.71428571428571,94.93333333333334
2025-06-21,SKU_11,Electronics,43.6,0,0,108,5,6,2,172,25,86.0,120.0,95.0,103.0,97.57142857142857,94.66666666666667
2025-06-22,SKU_11,Electronics,54.85,0,0,101,6,6,2,173,25,108.0,94.0,89.0,89.0,95.85714285714286,94.83333333333333
2025-06-23,SKU_11,Electronics,27.4,0,0,102,0,6,2,174,26,101.0,102.0,89.0,96.0,96.85714285714286,95.23333333333333
2025-06-24,SKU_11,Electronics,58.27,0,0,97,1,6,2,175,26,102.0,92.0,84.0,114.0,96.85714285714286,95.43333333333334
2025-06-25,SKU_11,Electronics,13.9,0,0,106,2,6,2,176,26,97.0,95.0,117.0,92.0,97.57142857142857,94.86666666666666
2025-06-26,SKU_11,Electronics,57.94,0,0,94,3,6,2,177,26,106.0,94.0,96.0,84.0,99.14285714285714,95.33333333333333
2025-06-27,SKU_11,Electronics,23.46,0,0,89,4,6,2,178,26,94.0,86.0,94.0,87.0,99.14285714285714,95.66666666666667
2025-06-28,SKU_11,Electronics,40.2,0,0,102,5,6,2,179,26,89.0,108.0,120.0,93.0,99.57142857142857,95.73333333333333
2025-06-29,SKU_11,Electronics,24.56,0,0,109,6,6,2,180,26,102.0,101.0,94.0,91.0,98.71428571428571,96.03333333333333
2025-06-30,SKU_11,Electronics,90.5,0,0,78,0,6,2,181,27,109.0,102.0,102.0,119.0,99.85714285714286,96.63333333333334
2025-07-01,SKU_11,Electronics,80.86,0,0,76,1,7,3,182,27,78.0,97.0,92.0,98.0,96.42857142857143,95.26666666666667
2025-07-02,SKU_11,Electronics,27.69,0,0,94,2,7,3,183,27,76.0,106.0,95.0,91.0,93.42857142857143,94.53333333333333
2025-07-03,SKU_11,Electronics,25.1,0,0,101,3,7,3,184,27,94.0,94.0,94.0,90.0,91.71428571428571,94.63333333333334
2025-07-04,SKU_11,Electronics,81.75,0,0,94,4,7,3,185,27,101.0,89.0,86.0,85.0,92.71428571428571,95.0
2025-07-05,SKU_11,Electronics,59.83,0,0,99,5,7,3,186,27,94.0,102.0,108.0,85.0,93.42857142857143,95.3
2025-07-06,SKU_11,Electronics,37.72,0,0,101,6,7,3,187,27,99.0,109.0,101.0,76.0,93.0,95.76666666666667
2025-07-07,SKU_11,Electronics,86.7,0,0,83,0,7,3,188,28,101.0,78.0,102.0,95.0,91.85714285714286,96.6
2025-07-08,SKU_11,Electronics,90.77,0,0,79,1,7,3,189,28,83.0,76.0,97.0,89.0,92.57142857142857,96.2
2025-07-09,SKU_11,Electronics,60.35,0,0,86,2,7,3,190,28,79.0,94.0,106.0,89.0,93.0,95.86666666666666
2025-07-10,SKU_11,Electronics,81.9,0,0,83,3,7,3,191,28,86.0,101.0,94.0,84.0,91.85714285714286,95.76666666666667
2025-07-11,SKU_11,Electronics,25.85,1,0,129,4,7,3,192,28,83.0,94.0,89.0,117.0,89.28571428571429,95.73333333333333
2025-07-12,SKU_11,Electronics,15.38,0,0,115,5,7,3,193,28,129.0,99.0,102.0,96.0,94.28571428571429,96.13333333333334
2025-07-13,SKU_11,Electronics,27.14,0,0,113,6,7,3,194,28,115.0,101.0,109.0,94.0,96.57142857142857,96.76666666666667
2025-07-14,SKU_11,Electronics,64.29,0,0,84,0,7,3,195,29,113.0,83.0,78.0,120.0,98.28571428571429,97.4
2025-07-15,SKU_11,Electronics,40.5,0,0,85,1,7,3,196,29,84.0,79.0,76.0,94.0,98.42857142857143,96.2
2025-07-16,SKU_11,Electronics,92.02,0,0,72,2,7,3,197,29,85.0,86.0,94.0,102.0,99.28571428571429,95.9
2025-07-17,SKU_11,Electronics,90.77,0,0,74,3,7,3,198,29,72.0,83.0,101.0,92.0,97.28571428571429,94.9
2025-07-18,SKU_11,Electronics,67.3,0,0,86,4,7,3,199,29,74.0,129.0,94.0,95.0,96.0,94.3
2025-07-19,SKU_11,Electronics,43.52,0,0,110,5,7,3,200,29,86.0,115.0,99.0,94.0,89.85714285714286,94.0
2025-07-20,SKU_11,Electronics,32.89,0,0,106,6,7,3,201,29,110.0,113.0,101.0,86.0,89.14285714285714,94.53333333333333
2025-07-21,SKU_11,Electronics,28.53,0,0,93,0,7,3,202,30,106.0,84.0,83.0,108.0,88.14285714285714,95.2
2025-07-22,SKU_11,Electronics,54.8,0,0,98,1,7,3,203,30,93.0,85.0,79.0,101.0,89.42857142857143,94.7
2025-07-23,SKU_11,Electronics,41.26,0,0,89,2,7,3,204,30,98.0,72.0,86.0,102.0,91.28571428571429,94.6
2025-07-24,SKU_11,Electronics,37.88,0,0,99,3,7,3,205,30,89.0,74.0,83.0,97.0,93.71428571428571,94.16666666666667
2025-07-25,SKU_11,Electronics,54.78,0,0,88,4,7,3,206,30,99.0,86.0,129.0,106.0,97.28571428571429,94.23333333333333
2025-07-26,SKU_11,Electronics,72.65,0,0,83,5,7,3,207,30,88.0,110.0,115.0,94.0,97.57142857142857,93.63333333333334
2025-07-27,SKU_11,Electronics,23.29,1,0,137,6,7,3,208,30,83.0,106.0,113.0,89.0,93.71428571428571,93.26666666666667
2025-07-28,SKU_11,Electronics,89.73,0,0,84,0,7,3,209,31,137.0,93.0,84.0,102.0,98.14285714285714,94.86666666666666
2025-07-29,SKU_11,Electronics,34.48,0,0,99,1,7,3,210,31,84.0,98.0,85.0,109.0,96.85714285714286,94.26666666666667
2025-07-30,SKU_11,Electronics,45.47,0,0,90,2,7,3,211,31,99.0,89.0,72.0,78.0,97.0,93.93333333333334
2025-07-31,SKU_11,Electronics,59.41,0,0,92,3,7,3,212,31,90.0,99.0,74.0,76.0,97.14285714285714,94.33333333333333
2025-08-01,SKU_11,Electronics,54.51,0,0,95,4,8,3,213,31,92.0,88.0,86.0,94.0,96.14285714285714,94.86666666666666
2025-08-02,SKU_11,Electronics,77.77,0,0,105,5,8,3,214,31,95.0,83.0,110.0,101.0,97.14285714285714,94.9
2025-08-03,SKU_11,Electronics,34.92,0,0,117,6,8,3,215,31,105.0,137.0,106.0,94.0,100.28571428571429,95.03333333333333
2025-08-04,SKU_11,Electronics,22.72,1,0,124,0,8,3,216,32,117.0,84.0,93.0,99.0,97.42857142857143,95.8
2025-08-05,SKU_11,Electronics,16.03,0,0,101,1,8,3,217,32,124.0,99.0,98.0,101.0,103.14285714285714,96.63333333333334
2025-08-06,SKU_11,Electronics,39.0,0,0,104,2,8,3,218,32,101.0,90.0,89.0,83.0,103.42857142857143,96.63333333333334
2025-08-07,SKU_11,Electronics,58.13,0,0,98,3,8,3,219,32,104.0,92.0,99.0,79.0,105.42857142857143,97.33333333333333
2025-08-08,SKU_11,Electronics,12.09,0,0,105,4,8,3,220,32,98.0,95.0,88.0,86.0,106.28571428571429,97.96666666666667
2025-08-09,SKU_11,Electronics,36.84,1,0,131,5,8,3,221,32,105.0,105.0,83.0,83.0,107.71428571428571,98.6
2025-08-10,SKU_11,Electronics,78.97,0,0,86,6,8,3,222,32,131.0,117.0,137.0,129.0,111.42857142857143,100.2
2025-08-11,SKU_11,Electronics,49.6,0,0,81,0,8,3,223,33,86.0,124.0,84.0,115.0,107.0,98.76666666666667
2025-08-12,SKU_11,Electronics,86.61,1,0,111,1,8,3,224,33,81.0,101.0,99.0,113.0,100.85714285714286,97.63333333333334
2025-08-13,SKU_11,Electronics,10.02,0,0,102,2,8,3,225,33,111.0,104.0,90.0,84.0,102.28571428571429,97.56666666666666
2025-08-14,SKU_11,Electronics,82.26,0,0,81,3,8,3,226,33,102.0,98.0,92.0,85.0,102.0,98.16666666666667
2025-08-15,SKU_11,Electronics,96.05,0,0,79,4,8,3,227,33,81.0,105.0,95.0,72.0,99.57142857142857,98.03333333333333
2025-08-16,SKU_11,Electronics,84.38,1,0,110,5,8,3,228,33,79.0,131.0,105.0,74.0,95.85714285714286,98.26666666666667
2025-08-17,SKU_11,Electronics,27.01,0,0,106,6,8,3,229,33,110.0,86.0,117.0,86.0,92.85714285714286,99.46666666666667
2025-08-18,SKU_11,Electronics,64.82,0,0,95,0,8,3,230,34,106.0,81.0,124.0,110.0,95.71428571428571,100.13333333333334
2025-08-19,SKU_11,Electronics,75.39,0,0,83,1,8,3,231,34,95.0,111.0,101.0,106.0,97.71428571428571,99.63333333333334
2025-08-20,SKU_11,Electronics,69.76,0,0,88,2,8,3,232,34,83.0,102.0,104.0,93.0,93.71428571428571,98.86666666666666
2025-08-21,SKU_11,Electronics,38.18,0,0,95,3,8,3,233,34,88.0,81.0,98.0,98.0,91.71428571428571,98.7
2025-08-22,SKU_11,Electronics,35.68,1,0,117,4,8,3,234,34,95.0,79.0,105.0,89.0,93.71428571428571,98.6
2025-08-23,SKU_11,Electronics,76.89,0,0,100,5,8,3,235,34,117.0,110.0,131.0,99.0,99.14285714285714,99.53333333333333
2025-08-24,SKU_11,Electronics,23.11,0,0,110,6,8,3,236,34,100.0,106.0,86.0,88.0,97.71428571428571,99.56666666666666
2025-08-25,SKU_11,Electronics,41.09,0,0,91,0,8,3,237,35,110.0,95.0,81.0,83.0,98.28571428571429,100.3
2025-08-26,SKU_11,Electronics,80.07,0,0,86,1,8,3,238,35,91.0,83.0,111.0,137.0,97.71428571428571,100.56666666666666
2025-08-27,SKU_11,Electronics,29.14,0,0,94,2,8,3,239,35,86.0,88.0,102.0,84.0,98.14285714285714,98.86666666666666
2025-08-28,SKU_11,Electronics,66.4,0,0,90,3,8,3,240,35,94.0,95.0,81.0,99.0,99.0,99.2
2025-08-29,SKU_11,Electronics,90.2,1,0,111,4,8,3,241,35,90.0,117.0,79.0,90.0,98.28571428571429,98.9
2025-08-30,SKU_11,Electronics,59.27,1,0,137,5,8,3,242,35,111.0,100.0,110.0,92.0,97.42857142857143,99.6
2025-08-31,SKU_11,Electronics,91.86,0,0,89,6,8,3,243,35,137.0,110.0,106.0,95.0,102.71428571428571,101.1
2025-09-01,SKU_11,Electronics,18.63,0,0,102,0,9,3,244,36,89.0,91.0,95.0,105.0,99.71428571428571,100.9
2025-09-02,SKU_11,Electronics,48.12,0,0,95,1,9,3,245,36,102.0,86.0,83.0,117.0,101.28571428571429,100.8
2025-09-03,SKU_11,Electronics,43.82,0,0,95,2,9,3,246,36,95.0,94.0,88.0,124.0,102.57142857142857,100.06666666666666
2025-09-04,SKU_11,Electronics,64.69,0,0,88,3,9,3,247,36,95.0,90.0,95.0,101.0,102.71428571428571,99.1
2025-09-05,SKU_11,Electronics,65.88,0,0,97,4,9,3,248,36,88.0,111.0,117.0,104.0,102.42857142857143,98.66666666666667
2025-09-06,SKU_11,Electronics,25.41,0,0,104,5,9,3,249,36,97.0,137.0,100.0,98.0,100.42857142857143,98.43333333333334
2025-09-07,SKU_11,Electronics,86.44,1,0,107,6,9,3,250,36,104.0,89.0,110.0,105.0,95.71428571428571,98.63333333333334
2025-09-08,SKU_11,Electronics,89.99,0,0,84,0,9,3,251,37,107.0,102.0,91.0,131.0,98.28571428571429,98.7
2025-09-09,SKU_11,Electronics,51.05,0,0,94,1,9,3,252,37,84.0,95.0,86.0,86.0,95.71428571428571,97.13333333333334
2025-09-10,SKU_11,Electronics,62.5,0,0,87,2,9,3,253,37,94.0,95.0,94.0,81.0,95.57142857142857,97.4
2025-09-11,SKU_11,Electronics,33.52,0,0,93,3,9,3,254,37,87.0,88.0,90.0,111.0,94.42857142857143,97.6
2025-09-12,SKU_11,Electronics,56.34,0,0,94,4,9,3,255,37,93.0,97.0,111.0,102.0,95.14285714285714,97.0
2025-09-13,SKU_11,Electronics,89.52,0,0,95,5,9,3,256,37,94.0,104.0,137.0,81.0,94.71428571428571,96.73333333333333
2025-09-14,SKU_11,Electronics,41.14,0,0,106,6,9,3,257,37,95.0,107.0,89.0,79.0,93.42857142857143,97.2
2025-09-15,SKU_11,Electronics,95.39,0,0,79,0,9,3,258,38,106.0,84.0,102.0,110.0,93.28571428571429,98.1
2025-09-16,SKU_11,Electronics,83.49,0,0,78,1,9,3,259,38,79.0,94.0,95.0,106.0,92.57142857142857,97.06666666666666
2025-09-17,SKU_11,Electronics,99.82,0,0,73,2,9,3,260,38,78.0,87.0,95.0,95.0,90.28571428571429,96.13333333333334
2025-09-18,SKU_11,Electronics,94.27,0,0,83,3,9,3,261,38,73.0,93.0,88.0,83.0,88.28571428571429,95.4
2025-09-19,SKU_11,Electronics,44.79,0,0,98,4,9,3,262,38,83.0,94.0,97.0,88.0,86.85714285714286,95.4
2025-09-20,SKU_11,Electronics,96.75,0,0,84,5,9,3,263,38,98.0,95.0,104.0,95.0,87.42857142857143,95.73333333333333
2025-09-21,SKU_11,Electronics,15.99,1,0,135,6,9,3,264,38,84.0,106.0,107.0,117.0,85.85714285714286,95.36666666666666
2025-09-22,SKU_11,Electronics,41.99,0,0,102,0,9,3,265,39,135.0,79.0,84.0,100.0,90.0,95.96666666666667
2025-09-23,SKU_11,Electronics,41.88,0,0,94,1,9,3,266,39,102.0,78.0,94.0,110.0,93.28571428571429,96.03333333333333
2025-09-24,SKU_11,Electronics,72.92,1,0,116,2,9,3,267,39,94.0,73.0,87.0,91.0,95.57142857142857,95.5
2025-09-25,SKU_11,Electronics,28.29,0,0,104,3,9,3,268,39,116.0,83.0,93.0,86.0,101.71428571428571,96.33333333333333
2025-09-26,SKU_11,Electronics,43.13,0,0,103,4,9,3,269,39,104.0,98.0,94.0,94.0,104.71428571428571,96.93333333333334
2025-09-27,SKU_11,Electronics,69.44,0,0,96,5,9,3,270,39,103.0,84.0,95.0,90.0,105.42857142857143,97.23333333333333
2025-09-28,SKU_11,Electronics,15.68,0,0,120,6,9,3,271,39,96.0,135.0,106.0,111.0,107.14285714285714,97.43333333333334
2025-09-29,SKU_11,Electronics,59.92,0,0,89,0,9,3,272,40,120.0,102.0,79.0,137.0,105.0,97.73333333333333
2025-09-30,SKU_11,Electronics,30.66,0,0,104,1,9,3,273,40,89.0,94.0,78.0,89.0,103.14285714285714,96.13333333333334
2025-10-01,SKU_11,Electronics,24.16,0,0,102,2,10,4,274,40,104.0,116.0,73.0,102.0,104.57142857142857,96.63333333333334
2025-10-02,SKU_11,Electronics,63.3,0,0,88,3,10,4,275,40,102.0,104.0,83.0,95.0,102.57142857142857,96.63333333333334
2025-10-03,SKU_11,Electronics,90.16,0,0,73,4,10,4,276,40,88.0,103.0,98.0,95.0,100.28571428571429,96.4
2025-10-04,SKU_11,Electronics,88.85,0,0,88,5,10,4,277,40,73.0,96.0,84.0,88.0,96.0,95.66666666666667
2025-10-05,SKU_11,Electronics,83.98,0,0,94,6,10,4,278,40,88.0,120.0,135.0,97.0,94.85714285714286,95.66666666666667
2025-10-06,SKU_11,Electronics,18.21,0,0,98,0,10,4,279,41,94.0,89.0,102.0,104.0,91.14285714285714,95.56666666666666
2025-10-07,SKU_11,Electronics,22.17,0,0,94,1,10,4,280,41,98.0,104.0,94.0,107.0,92.42857142857143,95.36666666666666
